time,total
Sat Jan 7 04:12:08 EST 2017,0m7.014s
Sat Jan 7 04:27:08 EST 2017,0m7.128s
Sat Jan 7 04:34:08 EST 2017,0m7.116s
Sat Jan 7 04:46:08 EST 2017,0m7.023s
Sat Jan 7 04:58:08 EST 2017,0m7.392s
Sat Jan 7 05:04:09 EST 2017,0m7.126s
Sat Jan 7 05:12:08 EST 2017,0m7.087s
Sat Jan 7 05:27:08 EST 2017,0m7.181s
Sat Jan 7 05:34:08 EST 2017,0m7.119s
Sat Jan 7 05:46:08 EST 2017,0m7.023s
Sat Jan 7 05:58:08 EST 2017,0m7.045s
Sat Jan 7 06:04:08 EST 2017,0m7.062s
Sat Jan 7 06:12:08 EST 2017,0m7.212s
Sat Jan 7 06:27:09 EST 2017,0m7.203s
Sat Jan 7 06:34:08 EST 2017,0m7.152s
Sat Jan 7 06:46:08 EST 2017,0m7.134s
Sat Jan 7 06:58:08 EST 2017,0m7.218s
Sat Jan 7 07:04:08 EST 2017,0m7.148s
Sat Jan 7 07:12:08 EST 2017,0m7.097s
Sat Jan 7 07:27:09 EST 2017,0m7.105s
Sat Jan 7 07:34:08 EST 2017,0m7.224s
Sat Jan 7 07:46:08 EST 2017,0m7.080s
Sat Jan 7 07:58:08 EST 2017,0m7.052s
Sat Jan 7 08:04:08 EST 2017,0m7.284s
Sat Jan 7 08:12:08 EST 2017,0m7.107s
Sat Jan 7 08:27:09 EST 2017,0m7.163s
Sat Jan 7 08:34:08 EST 2017,0m7.294s
Sat Jan 7 08:46:08 EST 2017,0m7.203s
Sat Jan 7 08:58:08 EST 2017,0m7.164s
Sat Jan 7 09:04:08 EST 2017,0m7.103s
Sat Jan 7 09:12:09 EST 2017,0m7.215s
Sat Jan 7 09:27:08 EST 2017,0m7.428s
Sat Jan 7 09:34:08 EST 2017,0m7.234s
Sat Jan 7 09:46:14 EST 2017,0m12.531s
Sat Jan 7 09:58:08 EST 2017,0m7.298s
Sat Jan 7 10:04:09 EST 2017,0m7.295s
Sat Jan 7 10:12:09 EST 2017,0m8.519s
Sat Jan 7 10:27:09 EST 2017,0m7.560s
Sat Jan 7 10:34:08 EST 2017,0m7.171s
Sat Jan 7 10:46:08 EST 2017,0m7.299s
Sat Jan 7 10:58:09 EST 2017,0m7.434s
Sat Jan 7 11:04:08 EST 2017,0m7.248s
Sat Jan 7 11:12:12 EST 2017,0m11.201s
Sat Jan 7 11:27:09 EST 2017,0m7.524s
Sat Jan 7 11:34:08 EST 2017,0m7.119s
Sat Jan 7 11:46:08 EST 2017,0m7.268s
Sat Jan 7 11:58:09 EST 2017,0m7.579s
Sat Jan 7 12:04:08 EST 2017,0m7.330s
Sat Jan 7 12:12:08 EST 2017,0m7.190s
Sat Jan 7 12:27:09 EST 2017,0m7.441s
Sat Jan 7 12:34:08 EST 2017,0m7.607s
Sat Jan 7 12:46:09 EST 2017,0m7.379s
Sat Jan 7 12:58:08 EST 2017,0m7.474s
Sat Jan 7 13:04:09 EST 2017,0m7.259s
Sat Jan 7 13:12:08 EST 2017,0m7.270s
Sat Jan 7 13:27:13 EST 2017,0m11.869s
Sat Jan 7 13:34:09 EST 2017,0m8.432s
Sat Jan 7 13:46:09 EST 2017,0m7.700s
Sat Jan 7 13:58:08 EST 2017,0m7.500s
Sat Jan 7 14:04:09 EST 2017,0m7.454s
Sat Jan 7 14:12:12 EST 2017,0m10.916s
Sat Jan 7 14:27:09 EST 2017,0m7.787s
Sat Jan 7 14:34:09 EST 2017,0m8.574s
Sat Jan 7 14:46:09 EST 2017,0m7.265s
Sat Jan 7 14:58:08 EST 2017,0m7.346s
Sat Jan 7 15:04:08 EST 2017,0m7.491s
Sat Jan 7 15:12:09 EST 2017,0m7.334s
Sat Jan 7 15:27:08 EST 2017,0m7.203s
Sat Jan 7 15:34:08 EST 2017,0m7.277s
Sat Jan 7 15:46:08 EST 2017,0m7.061s
Sat Jan 7 15:58:10 EST 2017,0m8.259s
Sat Jan 7 16:04:08 EST 2017,0m7.142s
Sat Jan 7 16:12:08 EST 2017,0m7.161s
Sat Jan 7 16:27:08 EST 2017,0m7.155s
Sat Jan 7 16:34:10 EST 2017,0m8.441s
Sat Jan 7 16:46:08 EST 2017,0m7.274s
Sat Jan 7 16:58:08 EST 2017,0m7.277s
Sat Jan 7 17:04:09 EST 2017,0m7.626s
Sat Jan 7 17:12:08 EST 2017,0m7.372s
Sat Jan 7 17:27:09 EST 2017,0m7.303s
Sat Jan 7 17:34:08 EST 2017,0m7.549s
Sat Jan 7 17:46:08 EST 2017,0m7.166s
Sat Jan 7 17:58:09 EST 2017,0m7.105s
Sat Jan 7 18:04:08 EST 2017,0m7.344s
Sat Jan 7 18:12:08 EST 2017,0m7.184s
Sat Jan 7 18:27:08 EST 2017,0m7.374s
Sat Jan 7 18:34:09 EST 2017,0m7.461s
Sat Jan 7 18:46:08 EST 2017,0m7.378s
Sat Jan 7 18:58:09 EST 2017,0m7.436s
Sat Jan 7 19:04:08 EST 2017,0m7.320s
Sat Jan 7 19:12:09 EST 2017,0m7.399s
Sat Jan 7 19:27:08 EST 2017,0m7.270s
Sat Jan 7 19:34:08 EST 2017,0m7.569s
Sat Jan 7 19:46:09 EST 2017,0m7.298s
Sat Jan 7 19:58:08 EST 2017,0m7.329s
Sat Jan 7 20:04:08 EST 2017,0m7.271s
Sat Jan 7 20:12:09 EST 2017,0m7.293s
Sat Jan 7 20:27:08 EST 2017,0m7.346s
Sat Jan 7 20:34:08 EST 2017,0m7.395s
Sat Jan 7 20:46:08 EST 2017,0m7.273s
Sat Jan 7 20:58:08 EST 2017,0m7.134s
Sat Jan 7 21:04:08 EST 2017,0m7.408s
Sat Jan 7 21:12:09 EST 2017,0m7.329s
Sat Jan 7 21:27:08 EST 2017,0m7.246s
Sat Jan 7 21:34:08 EST 2017,0m7.337s
Sat Jan 7 21:46:09 EST 2017,0m7.305s
Sat Jan 7 21:58:08 EST 2017,0m7.317s
Sat Jan 7 22:04:09 EST 2017,0m7.532s
Sat Jan 7 22:12:08 EST 2017,0m7.383s
Sat Jan 7 22:27:08 EST 2017,0m7.259s
Sat Jan 7 22:34:09 EST 2017,0m7.430s
Sat Jan 7 22:46:08 EST 2017,0m7.293s
Sat Jan 7 22:58:08 EST 2017,0m7.191s
Sat Jan 7 23:04:09 EST 2017,0m7.378s
Sat Jan 7 23:12:08 EST 2017,0m7.275s
Sat Jan 7 23:27:08 EST 2017,0m7.281s
Sat Jan 7 23:34:09 EST 2017,0m7.665s
Sat Jan 7 23:46:08 EST 2017,0m7.323s
Sat Jan 7 23:58:09 EST 2017,0m7.279s
Sun Jan 8 00:04:08 EST 2017,0m7.242s
Sun Jan 8 00:12:08 EST 2017,0m7.170s
Sun Jan 8 00:27:08 EST 2017,0m7.234s
Sun Jan 8 00:34:10 EST 2017,0m8.377s
Sun Jan 8 00:46:08 EST 2017,0m7.125s
Sun Jan 8 00:58:08 EST 2017,0m7.206s
Sun Jan 8 01:04:08 EST 2017,0m7.209s
Sun Jan 8 01:12:08 EST 2017,0m7.186s
Sun Jan 8 01:27:09 EST 2017,0m7.326s
Sun Jan 8 01:34:08 EST 2017,0m7.188s
Sun Jan 8 01:46:09 EST 2017,0m7.561s
Sun Jan 8 01:58:08 EST 2017,0m7.289s
Sun Jan 8 02:04:08 EST 2017,0m7.191s
Sun Jan 8 02:12:08 EST 2017,0m7.228s
Sun Jan 8 02:27:09 EST 2017,0m7.255s
Sun Jan 8 02:34:08 EST 2017,0m7.380s
Sun Jan 8 02:46:08 EST 2017,0m7.147s
Sun Jan 8 02:58:08 EST 2017,0m7.227s
Sun Jan 8 03:04:09 EST 2017,0m7.210s
Sun Jan 8 03:12:08 EST 2017,0m7.335s
Sun Jan 8 03:27:09 EST 2017,0m7.459s
Sun Jan 8 03:34:08 EST 2017,0m7.368s
Sun Jan 8 03:46:08 EST 2017,0m7.277s
Sun Jan 8 03:58:09 EST 2017,0m7.471s
Sun Jan 8 04:04:08 EST 2017,0m7.186s
Sun Jan 8 04:12:08 EST 2017,0m7.443s
Sun Jan 8 04:27:09 EST 2017,0m7.231s
Sun Jan 8 04:34:08 EST 2017,0m7.253s
Sun Jan 8 04:46:08 EST 2017,0m7.221s
Sun Jan 8 04:58:09 EST 2017,0m7.382s
Sun Jan 8 05:04:08 EST 2017,0m7.376s
Sun Jan 8 05:12:08 EST 2017,0m7.320s
Sun Jan 8 05:27:08 EST 2017,0m7.145s
Sun Jan 8 05:34:09 EST 2017,0m7.257s
Sun Jan 8 05:46:08 EST 2017,0m7.168s
Sun Jan 8 05:58:08 EST 2017,0m7.319s
Sun Jan 8 06:04:09 EST 2017,0m7.492s
Sun Jan 8 06:12:08 EST 2017,0m7.260s
Sun Jan 8 06:27:08 EST 2017,0m7.071s
Sun Jan 8 06:34:08 EST 2017,0m7.164s
Sun Jan 8 06:46:08 EST 2017,0m7.094s
Sun Jan 8 06:58:09 EST 2017,0m7.406s
Sun Jan 8 07:04:08 EST 2017,0m7.243s
Sun Jan 8 07:12:08 EST 2017,0m7.368s
Sun Jan 8 07:27:09 EST 2017,0m7.187s
Sun Jan 8 07:34:08 EST 2017,0m7.252s
Sun Jan 8 07:46:09 EST 2017,0m8.173s
Sun Jan 8 07:58:08 EST 2017,0m7.123s
Sun Jan 8 08:04:09 EST 2017,0m7.375s
Sun Jan 8 08:12:08 EST 2017,0m7.215s
Sun Jan 8 08:27:08 EST 2017,0m7.314s
Sun Jan 8 08:34:09 EST 2017,0m7.217s
Sun Jan 8 08:46:08 EST 2017,0m7.155s
Sun Jan 8 08:58:08 EST 2017,0m7.342s
Sun Jan 8 09:04:08 EST 2017,0m7.265s
Sun Jan 8 09:12:09 EST 2017,0m7.197s
Sun Jan 8 09:27:08 EST 2017,0m7.157s
Sun Jan 8 09:34:08 EST 2017,0m7.257s
Sun Jan 8 09:46:08 EST 2017,0m7.357s
Sun Jan 8 09:58:09 EST 2017,0m7.351s
Sun Jan 8 10:04:08 EST 2017,0m7.425s
Sun Jan 8 10:12:09 EST 2017,0m7.297s
Sun Jan 8 10:27:08 EST 2017,0m7.336s
Sun Jan 8 10:34:08 EST 2017,0m7.317s
Sun Jan 8 10:46:09 EST 2017,0m7.326s
Sun Jan 8 10:58:08 EST 2017,0m7.441s
Sun Jan 8 11:04:08 EST 2017,0m7.162s
Sun Jan 8 11:12:09 EST 2017,0m7.453s
Sun Jan 8 11:27:08 EST 2017,0m7.378s
Sun Jan 8 11:34:08 EST 2017,0m7.287s
Sun Jan 8 11:46:09 EST 2017,0m7.486s
Sun Jan 8 11:58:09 EST 2017,0m7.495s
Sun Jan 8 12:04:09 EST 2017,0m7.453s
Sun Jan 8 12:12:08 EST 2017,0m7.302s
Sun Jan 8 12:27:09 EST 2017,0m7.527s
Sun Jan 8 12:34:08 EST 2017,0m7.407s
Sun Jan 8 12:46:09 EST 2017,0m7.470s
Sun Jan 8 12:58:19 EST 2017,0m17.784s
Sun Jan 8 13:04:08 EST 2017,0m7.441s
Sun Jan 8 13:12:08 EST 2017,0m7.396s
Sun Jan 8 13:27:09 EST 2017,0m7.364s
Sun Jan 8 13:34:08 EST 2017,0m7.661s
Sun Jan 8 13:46:08 EST 2017,0m7.195s
Sun Jan 8 13:58:08 EST 2017,0m7.438s
Sun Jan 8 14:04:09 EST 2017,0m7.623s
Sun Jan 8 14:12:08 EST 2017,0m7.417s
Sun Jan 8 14:27:09 EST 2017,0m7.577s
Sun Jan 8 14:34:08 EST 2017,0m7.471s
Sun Jan 8 14:46:09 EST 2017,0m7.374s
Sun Jan 8 14:58:08 EST 2017,0m7.612s
Sun Jan 8 15:04:09 EST 2017,0m7.313s
Sun Jan 8 15:12:08 EST 2017,0m7.490s
Sun Jan 8 15:27:09 EST 2017,0m7.633s
Sun Jan 8 15:34:08 EST 2017,0m7.404s
Sun Jan 8 15:46:09 EST 2017,0m7.526s
Sun Jan 8 15:58:08 EST 2017,0m7.523s
Sun Jan 8 16:04:09 EST 2017,0m7.672s
Sun Jan 8 16:12:09 EST 2017,0m7.475s
Sun Jan 8 16:27:11 EST 2017,0m10.648s
Sun Jan 8 16:34:09 EST 2017,0m7.376s
Sun Jan 8 16:46:08 EST 2017,0m7.764s
Sun Jan 8 16:58:09 EST 2017,0m7.552s
Sun Jan 8 17:04:09 EST 2017,0m7.874s
Sun Jan 8 17:12:09 EST 2017,0m8.213s
Sun Jan 8 17:27:09 EST 2017,0m7.977s
Sun Jan 8 17:34:09 EST 2017,0m7.664s
Sun Jan 8 17:46:17 EST 2017,0m15.863s
Sun Jan 8 17:58:08 EST 2017,0m7.697s
Sun Jan 8 18:04:09 EST 2017,0m7.454s
Sun Jan 8 18:12:09 EST 2017,0m7.659s
Sun Jan 8 18:27:09 EST 2017,0m7.991s
Sun Jan 8 18:34:09 EST 2017,0m8.535s
Sun Jan 8 18:46:09 EST 2017,0m7.631s
Sun Jan 8 18:58:08 EST 2017,0m7.657s
Sun Jan 8 19:04:09 EST 2017,0m7.466s
Sun Jan 8 19:12:08 EST 2017,0m7.447s
Sun Jan 8 19:27:09 EST 2017,0m7.455s
Sun Jan 8 19:34:09 EST 2017,0m7.753s
Sun Jan 8 19:46:08 EST 2017,0m7.732s
Sun Jan 8 19:58:09 EST 2017,0m7.870s
Sun Jan 8 20:04:09 EST 2017,0m7.708s
Sun Jan 8 20:12:08 EST 2017,0m7.416s
Sun Jan 8 20:27:09 EST 2017,0m7.494s
Sun Jan 8 20:34:09 EST 2017,0m7.887s
Sun Jan 8 20:46:08 EST 2017,0m7.473s
Sun Jan 8 20:58:09 EST 2017,0m7.374s
Sun Jan 8 21:04:08 EST 2017,0m7.441s
Sun Jan 8 21:12:09 EST 2017,0m7.636s
Sun Jan 8 21:27:08 EST 2017,0m7.559s
Sun Jan 8 21:34:09 EST 2017,0m7.496s
Sun Jan 8 21:46:08 EST 2017,0m7.361s
Sun Jan 8 21:58:09 EST 2017,0m7.517s
Sun Jan 8 22:04:09 EST 2017,0m7.651s
Sun Jan 8 22:12:08 EST 2017,0m7.871s
Sun Jan 8 22:27:09 EST 2017,0m7.735s
Sun Jan 8 22:34:09 EST 2017,0m7.383s
Sun Jan 8 22:46:08 EST 2017,0m7.487s
Sun Jan 8 22:58:09 EST 2017,0m7.845s
Sun Jan 8 23:04:09 EST 2017,0m7.716s
Sun Jan 8 23:12:08 EST 2017,0m7.548s
Sun Jan 8 23:27:09 EST 2017,0m7.479s
Sun Jan 8 23:34:08 EST 2017,0m7.237s
Sun Jan 8 23:46:09 EST 2017,0m7.487s
Sun Jan 8 23:58:08 EST 2017,0m7.416s
Mon Jan 9 00:04:08 EST 2017,0m7.275s
Mon Jan 9 00:12:10 EST 2017,0m8.480s
Mon Jan 9 00:27:08 EST 2017,0m7.520s
Mon Jan 9 00:34:09 EST 2017,0m7.538s
Mon Jan 9 00:46:08 EST 2017,0m7.142s
Mon Jan 9 00:58:08 EST 2017,0m7.493s
Mon Jan 9 01:04:12 EST 2017,0m10.465s
Mon Jan 9 01:12:09 EST 2017,0m8.382s
Mon Jan 9 01:27:09 EST 2017,0m7.531s
Mon Jan 9 01:34:09 EST 2017,0m7.606s
Mon Jan 9 01:46:08 EST 2017,0m7.450s
Mon Jan 9 01:58:08 EST 2017,0m7.320s
Mon Jan 9 02:04:09 EST 2017,0m7.206s
Mon Jan 9 02:12:08 EST 2017,0m7.140s
Mon Jan 9 02:27:08 EST 2017,0m7.454s
Mon Jan 9 02:34:09 EST 2017,0m7.298s
Mon Jan 9 02:46:08 EST 2017,0m7.344s
Mon Jan 9 02:58:08 EST 2017,0m7.355s
Mon Jan 9 03:04:09 EST 2017,0m7.400s
Mon Jan 9 03:12:08 EST 2017,0m7.315s
Mon Jan 9 03:27:08 EST 2017,0m7.119s
Mon Jan 9 03:34:09 EST 2017,0m7.428s
Mon Jan 9 03:46:08 EST 2017,0m7.144s
Mon Jan 9 03:58:08 EST 2017,0m7.246s
Mon Jan 9 04:04:08 EST 2017,0m7.332s
Mon Jan 9 04:12:09 EST 2017,0m7.540s
Mon Jan 9 04:27:08 EST 2017,0m7.128s
Mon Jan 9 04:34:08 EST 2017,0m7.319s
Mon Jan 9 04:46:09 EST 2017,0m7.166s
Mon Jan 9 04:58:08 EST 2017,0m7.234s
Mon Jan 9 05:04:08 EST 2017,0m7.383s
Mon Jan 9 05:12:09 EST 2017,0m7.480s
Mon Jan 9 05:27:08 EST 2017,0m7.122s
Mon Jan 9 05:34:08 EST 2017,0m7.315s
Mon Jan 9 05:46:08 EST 2017,0m7.225s
Mon Jan 9 05:58:09 EST 2017,0m7.317s
Mon Jan 9 06:04:08 EST 2017,0m7.274s
Mon Jan 9 06:12:08 EST 2017,0m7.268s
Mon Jan 9 06:27:09 EST 2017,0m7.122s
Mon Jan 9 06:34:08 EST 2017,0m7.374s
Mon Jan 9 06:46:08 EST 2017,0m7.158s
Mon Jan 9 06:58:08 EST 2017,0m7.342s
Mon Jan 9 07:04:09 EST 2017,0m7.317s
Mon Jan 9 07:12:08 EST 2017,0m7.269s
Mon Jan 9 07:27:08 EST 2017,0m7.164s
Mon Jan 9 07:34:09 EST 2017,0m7.366s
Mon Jan 9 07:46:08 EST 2017,0m7.364s
Mon Jan 9 07:58:09 EST 2017,0m7.293s
Mon Jan 9 08:04:08 EST 2017,0m7.423s
Mon Jan 9 08:12:08 EST 2017,0m7.456s
Mon Jan 9 08:27:09 EST 2017,0m7.482s
Mon Jan 9 08:34:08 EST 2017,0m7.463s
Mon Jan 9 08:46:09 EST 2017,0m7.409s
Mon Jan 9 08:58:08 EST 2017,0m7.287s
Mon Jan 9 09:04:09 EST 2017,0m7.474s
Mon Jan 9 09:12:08 EST 2017,0m7.305s
Mon Jan 9 09:27:09 EST 2017,0m8.393s
Mon Jan 9 09:34:09 EST 2017,0m7.396s
Mon Jan 9 09:46:08 EST 2017,0m7.449s
Mon Jan 9 09:58:09 EST 2017,0m7.306s
Mon Jan 9 10:04:08 EST 2017,0m7.584s
Mon Jan 9 10:12:09 EST 2017,0m7.321s
Mon Jan 9 10:27:08 EST 2017,0m7.206s
Mon Jan 9 10:34:08 EST 2017,0m7.447s
Mon Jan 9 10:46:09 EST 2017,0m7.433s
Mon Jan 9 10:58:09 EST 2017,0m8.302s
Mon Jan 9 11:04:09 EST 2017,0m7.968s
Mon Jan 9 11:12:09 EST 2017,0m7.579s
Mon Jan 9 11:27:09 EST 2017,0m8.716s
Mon Jan 9 11:34:09 EST 2017,0m7.375s
Mon Jan 9 11:46:08 EST 2017,0m7.668s
Mon Jan 9 11:58:09 EST 2017,0m7.727s
Mon Jan 9 12:04:09 EST 2017,0m7.480s
Mon Jan 9 12:12:08 EST 2017,0m7.458s
Mon Jan 9 12:27:09 EST 2017,0m7.700s
Mon Jan 9 12:34:09 EST 2017,0m7.707s
Mon Jan 9 12:46:08 EST 2017,0m7.657s
Mon Jan 9 12:58:09 EST 2017,0m7.571s
Mon Jan 9 13:04:23 EST 2017,0m22.579s
Mon Jan 9 13:12:09 EST 2017,0m7.408s
Mon Jan 9 13:27:08 EST 2017,0m7.413s
Mon Jan 9 13:34:09 EST 2017,0m8.130s
Mon Jan 9 13:46:09 EST 2017,0m7.392s
Mon Jan 9 13:58:08 EST 2017,0m7.577s
Mon Jan 9 14:04:09 EST 2017,0m7.902s
Mon Jan 9 14:12:09 EST 2017,0m7.599s
Mon Jan 9 14:27:08 EST 2017,0m7.452s
Mon Jan 9 14:34:09 EST 2017,0m7.364s
Mon Jan 9 14:46:08 EST 2017,0m7.600s
Mon Jan 9 14:58:09 EST 2017,0m7.517s
Mon Jan 9 15:04:09 EST 2017,0m7.488s
Mon Jan 9 15:12:08 EST 2017,0m7.612s
Mon Jan 9 15:27:10 EST 2017,0m8.926s
Mon Jan 9 15:34:08 EST 2017,0m7.287s
Mon Jan 9 15:46:09 EST 2017,0m7.439s
Mon Jan 9 15:58:08 EST 2017,0m7.447s
Mon Jan 9 16:04:09 EST 2017,0m7.649s
Mon Jan 9 16:12:08 EST 2017,0m7.462s
Mon Jan 9 16:27:09 EST 2017,0m7.470s
Mon Jan 9 16:34:08 EST 2017,0m7.230s
Mon Jan 9 16:46:09 EST 2017,0m7.404s
Mon Jan 9 16:58:08 EST 2017,0m7.361s
Mon Jan 9 17:04:08 EST 2017,0m7.365s
Mon Jan 9 17:12:09 EST 2017,0m7.556s
Mon Jan 9 17:27:09 EST 2017,0m7.703s
Mon Jan 9 17:34:09 EST 2017,0m7.915s
Mon Jan 9 17:46:09 EST 2017,0m8.116s
Mon Jan 9 17:58:08 EST 2017,0m7.575s
Mon Jan 9 18:04:09 EST 2017,0m7.576s
Mon Jan 9 18:12:08 EST 2017,0m7.470s
Mon Jan 9 18:27:09 EST 2017,0m7.311s
Mon Jan 9 18:34:08 EST 2017,0m7.620s
Mon Jan 9 18:46:09 EST 2017,0m7.386s
Mon Jan 9 18:58:08 EST 2017,0m7.649s
Mon Jan 9 19:04:09 EST 2017,0m7.279s
Mon Jan 9 19:12:08 EST 2017,0m7.458s
Mon Jan 9 19:27:09 EST 2017,0m7.554s
Mon Jan 9 19:34:08 EST 2017,0m7.479s
Mon Jan 9 19:46:09 EST 2017,0m7.456s
Mon Jan 9 19:58:08 EST 2017,0m7.603s
Mon Jan 9 20:04:09 EST 2017,0m7.532s
Mon Jan 9 20:12:09 EST 2017,0m7.651s
Mon Jan 9 20:27:10 EST 2017,0m8.978s
Mon Jan 9 20:34:08 EST 2017,0m7.845s
Mon Jan 9 20:46:25 EST 2017,0m23.232s
Mon Jan 9 20:58:08 EST 2017,0m7.637s
Mon Jan 9 21:04:09 EST 2017,0m7.896s
Mon Jan 9 21:12:09 EST 2017,0m7.729s
Mon Jan 9 21:27:13 EST 2017,0m11.889s
Mon Jan 9 21:34:08 EST 2017,0m7.519s
Mon Jan 9 21:46:15 EST 2017,0m13.211s
Mon Jan 9 21:58:10 EST 2017,0m9.166s
Mon Jan 9 22:04:16 EST 2017,0m15.226s
Mon Jan 9 22:12:09 EST 2017,0m7.594s
Mon Jan 9 22:27:08 EST 2017,0m7.541s
Mon Jan 9 22:34:09 EST 2017,0m7.351s
Mon Jan 9 22:46:08 EST 2017,0m7.197s
Mon Jan 9 22:58:08 EST 2017,0m7.546s
Mon Jan 9 23:04:09 EST 2017,0m7.703s
Mon Jan 9 23:12:09 EST 2017,0m7.647s
Mon Jan 9 23:27:10 EST 2017,0m8.715s
Mon Jan 9 23:34:08 EST 2017,0m7.420s
Mon Jan 9 23:46:10 EST 2017,0m8.666s
Mon Jan 9 23:58:08 EST 2017,0m7.251s
Tue Jan 10 00:04:08 EST 2017,0m7.225s
Tue Jan 10 00:12:09 EST 2017,0m7.338s
Tue Jan 10 00:27:08 EST 2017,0m7.349s
Tue Jan 10 00:34:08 EST 2017,0m7.313s
Tue Jan 10 00:46:08 EST 2017,0m7.150s
Tue Jan 10 00:58:09 EST 2017,0m7.359s
Tue Jan 10 01:04:08 EST 2017,0m7.231s
Tue Jan 10 01:12:08 EST 2017,0m7.159s
Tue Jan 10 01:27:08 EST 2017,0m7.050s
Tue Jan 10 01:34:09 EST 2017,0m7.321s
Tue Jan 10 01:46:08 EST 2017,0m7.224s
Tue Jan 10 01:58:08 EST 2017,0m7.167s
Tue Jan 10 02:04:08 EST 2017,0m7.264s
Tue Jan 10 02:12:08 EST 2017,0m7.078s
Tue Jan 10 02:27:09 EST 2017,0m7.203s
Tue Jan 10 02:34:08 EST 2017,0m7.330s
Tue Jan 10 02:46:08 EST 2017,0m7.158s
Tue Jan 10 02:58:08 EST 2017,0m7.151s
Tue Jan 10 03:04:09 EST 2017,0m7.179s
Tue Jan 10 03:12:08 EST 2017,0m7.223s
Tue Jan 10 03:27:08 EST 2017,0m7.105s
Tue Jan 10 03:34:08 EST 2017,0m7.494s
Tue Jan 10 03:46:08 EST 2017,0m6.995s
Tue Jan 10 03:58:09 EST 2017,0m7.098s
Tue Jan 10 04:04:08 EST 2017,0m7.061s
Tue Jan 10 04:12:08 EST 2017,0m7.219s
Tue Jan 10 04:27:08 EST 2017,0m7.445s
Tue Jan 10 04:34:09 EST 2017,0m7.267s
Tue Jan 10 04:46:08 EST 2017,0m6.986s
Tue Jan 10 04:58:08 EST 2017,0m7.221s
Tue Jan 10 05:04:08 EST 2017,0m7.092s
Tue Jan 10 05:12:08 EST 2017,0m7.178s
Tue Jan 10 05:27:08 EST 2017,0m7.006s
Tue Jan 10 05:34:08 EST 2017,0m7.217s
Tue Jan 10 05:46:09 EST 2017,0m7.097s
Tue Jan 10 05:58:08 EST 2017,0m7.061s
Tue Jan 10 06:04:08 EST 2017,0m7.057s
Tue Jan 10 06:12:08 EST 2017,0m7.151s
Tue Jan 10 06:27:08 EST 2017,0m7.333s
Tue Jan 10 06:34:09 EST 2017,0m7.359s
Tue Jan 10 06:46:08 EST 2017,0m7.196s
Tue Jan 10 06:58:08 EST 2017,0m7.278s
Tue Jan 10 07:04:08 EST 2017,0m7.046s
Tue Jan 10 07:12:09 EST 2017,0m7.494s
Tue Jan 10 07:27:08 EST 2017,0m7.325s
Tue Jan 10 07:34:08 EST 2017,0m7.324s
Tue Jan 10 07:46:09 EST 2017,0m7.232s
Tue Jan 10 07:58:08 EST 2017,0m7.181s
Tue Jan 10 08:04:08 EST 2017,0m7.198s
Tue Jan 10 08:12:08 EST 2017,0m7.192s
Tue Jan 10 08:27:08 EST 2017,0m7.179s
Tue Jan 10 08:34:09 EST 2017,0m7.327s
Tue Jan 10 08:46:08 EST 2017,0m7.388s
Tue Jan 10 08:58:09 EST 2017,0m7.270s
Tue Jan 10 09:04:08 EST 2017,0m7.319s
Tue Jan 10 09:12:08 EST 2017,0m7.202s
Tue Jan 10 09:27:08 EST 2017,0m7.319s
Tue Jan 10 09:34:09 EST 2017,0m7.443s
Tue Jan 10 09:46:08 EST 2017,0m7.387s
Tue Jan 10 09:58:09 EST 2017,0m7.647s
Tue Jan 10 10:04:08 EST 2017,0m7.290s
Tue Jan 10 10:12:09 EST 2017,0m7.247s
Tue Jan 10 10:27:08 EST 2017,0m7.271s
Tue Jan 10 10:34:08 EST 2017,0m7.319s
Tue Jan 10 10:46:08 EST 2017,0m7.301s
Tue Jan 10 10:58:09 EST 2017,0m7.613s
Tue Jan 10 11:04:08 EST 2017,0m7.363s
Tue Jan 10 11:12:09 EST 2017,0m7.202s
Tue Jan 10 11:27:08 EST 2017,0m7.537s
Tue Jan 10 11:34:09 EST 2017,0m8.057s
Tue Jan 10 11:46:09 EST 2017,0m7.354s
Tue Jan 10 11:58:08 EST 2017,0m7.356s
Tue Jan 10 12:04:09 EST 2017,0m7.441s
Tue Jan 10 12:12:08 EST 2017,0m7.539s
Tue Jan 10 12:27:09 EST 2017,0m7.532s
Tue Jan 10 12:34:08 EST 2017,0m7.344s
Tue Jan 10 12:46:08 EST 2017,0m7.325s
Tue Jan 10 12:58:10 EST 2017,0m8.947s
Tue Jan 10 13:04:12 EST 2017,0m10.878s
Tue Jan 10 13:12:09 EST 2017,0m7.569s
Tue Jan 10 13:27:08 EST 2017,0m7.527s
Tue Jan 10 13:34:09 EST 2017,0m7.410s
Tue Jan 10 13:46:08 EST 2017,0m7.549s
Tue Jan 10 13:58:09 EST 2017,0m7.638s
Tue Jan 10 14:04:09 EST 2017,0m7.531s
Tue Jan 10 14:12:08 EST 2017,0m7.778s
Tue Jan 10 14:27:09 EST 2017,0m7.384s
Tue Jan 10 14:34:08 EST 2017,0m7.544s
Tue Jan 10 14:46:10 EST 2017,0m8.605s
Tue Jan 10 14:58:08 EST 2017,0m7.514s
Tue Jan 10 15:04:09 EST 2017,0m7.580s
Tue Jan 10 15:12:09 EST 2017,0m7.433s
