time,total
Wed Apr 5 19:12:01 EDT 2017,0m0.070s
Wed Apr 5 19:27:01 EDT 2017,0m0.066s
Wed Apr 5 19:34:02 EDT 2017,0m0.067s
Wed Apr 5 19:46:01 EDT 2017,0m0.063s
Wed Apr 5 19:58:02 EDT 2017,0m0.068s
Wed Apr 5 20:04:01 EDT 2017,0m0.068s
Wed Apr 5 20:12:01 EDT 2017,0m0.064s
Wed Apr 5 20:27:01 EDT 2017,0m0.062s
Wed Apr 5 20:34:01 EDT 2017,0m0.069s
Wed Apr 5 20:46:01 EDT 2017,0m0.080s
Wed Apr 5 20:58:01 EDT 2017,0m0.066s
Wed Apr 5 21:04:01 EDT 2017,0m0.057s
Wed Apr 5 21:12:01 EDT 2017,0m0.060s
Wed Apr 5 21:27:01 EDT 2017,0m0.056s
Wed Apr 5 21:34:01 EDT 2017,0m0.050s
Wed Apr 5 21:46:01 EDT 2017,0m0.073s
Wed Apr 5 21:58:01 EDT 2017,0m0.070s
Wed Apr 5 22:04:01 EDT 2017,0m0.063s
Wed Apr 5 22:12:01 EDT 2017,0m0.056s
Wed Apr 5 22:27:01 EDT 2017,0m0.058s
Wed Apr 5 22:34:02 EDT 2017,0m0.059s
Wed Apr 5 22:46:01 EDT 2017,0m0.057s
Wed Apr 5 22:58:01 EDT 2017,0m0.069s
Wed Apr 5 23:04:01 EDT 2017,0m0.065s
Wed Apr 5 23:12:01 EDT 2017,0m0.068s
Wed Apr 5 23:27:01 EDT 2017,0m0.071s
Wed Apr 5 23:34:01 EDT 2017,0m0.068s
Wed Apr 5 23:46:01 EDT 2017,0m0.051s
Wed Apr 5 23:58:01 EDT 2017,0m0.071s
Thu Apr 6 00:04:02 EDT 2017,0m0.067s
Thu Apr 6 00:12:01 EDT 2017,0m0.066s
Thu Apr 6 00:27:01 EDT 2017,0m0.057s
Thu Apr 6 00:34:01 EDT 2017,0m0.054s
Thu Apr 6 00:46:01 EDT 2017,0m0.060s
Thu Apr 6 00:58:01 EDT 2017,0m0.065s
Thu Apr 6 01:04:01 EDT 2017,0m0.056s
Thu Apr 6 01:12:02 EDT 2017,0m0.072s
Thu Apr 6 01:27:01 EDT 2017,0m0.066s
Thu Apr 6 01:34:01 EDT 2017,0m0.087s
Thu Apr 6 01:46:01 EDT 2017,0m0.060s
Thu Apr 6 01:58:01 EDT 2017,0m0.057s
Thu Apr 6 02:04:02 EDT 2017,0m0.115s
Thu Apr 6 02:12:01 EDT 2017,0m0.063s
Thu Apr 6 02:27:01 EDT 2017,0m0.073s
Thu Apr 6 02:34:01 EDT 2017,0m0.058s
Thu Apr 6 02:46:01 EDT 2017,0m0.060s
Thu Apr 6 02:58:01 EDT 2017,0m0.068s
Thu Apr 6 03:04:01 EDT 2017,0m0.066s
Thu Apr 6 03:12:02 EDT 2017,0m0.059s
Thu Apr 6 03:27:01 EDT 2017,0m0.066s
Thu Apr 6 03:34:01 EDT 2017,0m0.054s
Thu Apr 6 03:46:01 EDT 2017,0m0.053s
Thu Apr 6 03:58:01 EDT 2017,0m0.063s
Thu Apr 6 04:04:01 EDT 2017,0m0.057s
Thu Apr 6 04:12:02 EDT 2017,0m0.077s
Thu Apr 6 04:27:01 EDT 2017,0m0.074s
Thu Apr 6 04:34:01 EDT 2017,0m0.048s
Thu Apr 6 04:46:01 EDT 2017,0m0.073s
Thu Apr 6 04:58:01 EDT 2017,0m0.053s
Thu Apr 6 05:04:01 EDT 2017,0m0.064s
Thu Apr 6 05:12:01 EDT 2017,0m0.058s
Thu Apr 6 05:27:01 EDT 2017,0m0.070s
Thu Apr 6 05:34:01 EDT 2017,0m0.060s
Thu Apr 6 05:46:01 EDT 2017,0m0.076s
Thu Apr 6 05:58:01 EDT 2017,0m0.076s
Thu Apr 6 06:04:01 EDT 2017,0m0.073s
Thu Apr 6 06:12:01 EDT 2017,0m0.066s
Thu Apr 6 06:27:01 EDT 2017,0m0.060s
Thu Apr 6 06:34:01 EDT 2017,0m0.055s
Thu Apr 6 06:46:01 EDT 2017,0m0.067s
Thu Apr 6 06:58:01 EDT 2017,0m0.070s
Thu Apr 6 07:04:01 EDT 2017,0m0.079s
Thu Apr 6 07:12:01 EDT 2017,0m0.056s
Thu Apr 6 07:27:01 EDT 2017,0m0.069s
Thu Apr 6 07:34:01 EDT 2017,0m0.066s
Thu Apr 6 07:46:01 EDT 2017,0m0.067s
Thu Apr 6 07:58:01 EDT 2017,0m0.049s
Thu Apr 6 08:04:01 EDT 2017,0m0.068s
Thu Apr 6 08:12:01 EDT 2017,0m0.089s
Thu Apr 6 08:27:01 EDT 2017,0m0.056s
Thu Apr 6 08:34:01 EDT 2017,0m0.060s
Thu Apr 6 08:46:01 EDT 2017,0m0.057s
Thu Apr 6 08:58:01 EDT 2017,0m0.082s
Thu Apr 6 09:04:01 EDT 2017,0m0.059s
Thu Apr 6 09:12:01 EDT 2017,0m0.054s
Thu Apr 6 09:27:01 EDT 2017,0m0.058s
Thu Apr 6 09:34:01 EDT 2017,0m0.058s
Thu Apr 6 09:46:01 EDT 2017,0m0.058s
Thu Apr 6 09:58:01 EDT 2017,0m0.066s
Thu Apr 6 10:04:01 EDT 2017,0m0.072s
Thu Apr 6 10:12:01 EDT 2017,0m0.056s
Thu Apr 6 10:27:01 EDT 2017,0m0.060s
Thu Apr 6 10:34:01 EDT 2017,0m0.071s
Thu Apr 6 10:46:01 EDT 2017,0m0.055s
Thu Apr 6 10:58:01 EDT 2017,0m0.056s
Thu Apr 6 11:04:01 EDT 2017,0m0.078s
Thu Apr 6 11:12:01 EDT 2017,0m0.066s
Thu Apr 6 11:27:01 EDT 2017,0m0.061s
Thu Apr 6 11:34:01 EDT 2017,0m0.057s
Thu Apr 6 11:46:01 EDT 2017,0m0.052s
Thu Apr 6 11:58:01 EDT 2017,0m0.046s
Thu Apr 6 12:04:01 EDT 2017,0m0.071s
Thu Apr 6 12:12:01 EDT 2017,0m0.054s
Thu Apr 6 12:27:01 EDT 2017,0m0.054s
Thu Apr 6 12:34:01 EDT 2017,0m0.073s
Thu Apr 6 12:46:01 EDT 2017,0m0.059s
Thu Apr 6 12:58:01 EDT 2017,0m0.056s
Thu Apr 6 13:04:01 EDT 2017,0m0.068s
Thu Apr 6 13:12:01 EDT 2017,0m0.068s
Thu Apr 6 13:27:01 EDT 2017,0m0.065s
Thu Apr 6 13:34:01 EDT 2017,0m0.059s
Thu Apr 6 13:46:01 EDT 2017,0m0.067s
Thu Apr 6 13:58:02 EDT 2017,0m0.056s
Thu Apr 6 14:04:02 EDT 2017,0m0.056s
Thu Apr 6 14:12:01 EDT 2017,0m0.063s
Thu Apr 6 14:27:01 EDT 2017,0m0.060s
Thu Apr 6 14:34:01 EDT 2017,0m0.069s
Thu Apr 6 14:46:01 EDT 2017,0m0.056s
Thu Apr 6 14:58:01 EDT 2017,0m0.062s
Thu Apr 6 15:04:01 EDT 2017,0m0.059s
Thu Apr 6 15:12:01 EDT 2017,0m0.084s
Thu Apr 6 15:27:01 EDT 2017,0m0.107s
Thu Apr 6 15:34:01 EDT 2017,0m0.059s
Thu Apr 6 15:46:01 EDT 2017,0m0.059s
Thu Apr 6 15:58:01 EDT 2017,0m0.064s
Thu Apr 6 16:04:01 EDT 2017,0m0.062s
Thu Apr 6 16:12:02 EDT 2017,0m0.069s
Thu Apr 6 16:27:01 EDT 2017,0m0.064s
Thu Apr 6 16:34:01 EDT 2017,0m0.065s
Thu Apr 6 16:46:01 EDT 2017,0m0.062s
Thu Apr 6 16:58:01 EDT 2017,0m0.071s
Thu Apr 6 17:04:01 EDT 2017,0m0.074s
Thu Apr 6 17:12:01 EDT 2017,0m0.057s
Thu Apr 6 17:27:01 EDT 2017,0m0.101s
Thu Apr 6 17:34:01 EDT 2017,0m0.060s
Thu Apr 6 17:46:01 EDT 2017,0m0.061s
Thu Apr 6 17:58:01 EDT 2017,0m0.071s
Thu Apr 6 18:04:01 EDT 2017,0m0.064s
Thu Apr 6 18:12:01 EDT 2017,0m0.070s
Thu Apr 6 18:27:01 EDT 2017,0m0.055s
Thu Apr 6 18:34:01 EDT 2017,0m0.062s
Thu Apr 6 18:46:01 EDT 2017,0m0.058s
Thu Apr 6 18:58:01 EDT 2017,0m0.057s
Thu Apr 6 19:04:01 EDT 2017,0m0.072s
Thu Apr 6 19:12:01 EDT 2017,0m0.061s
Thu Apr 6 19:27:01 EDT 2017,0m0.069s
Thu Apr 6 19:34:01 EDT 2017,0m0.066s
Thu Apr 6 19:46:01 EDT 2017,0m0.073s
Thu Apr 6 19:58:01 EDT 2017,0m0.069s
Thu Apr 6 20:04:01 EDT 2017,0m0.070s
Thu Apr 6 20:12:01 EDT 2017,0m0.060s
Thu Apr 6 20:27:01 EDT 2017,0m0.059s
Thu Apr 6 20:34:01 EDT 2017,0m0.066s
Thu Apr 6 20:46:02 EDT 2017,0m0.056s
Thu Apr 6 20:58:01 EDT 2017,0m0.061s
Thu Apr 6 21:04:02 EDT 2017,0m0.048s
Thu Apr 6 21:12:01 EDT 2017,0m0.063s
Thu Apr 6 21:27:01 EDT 2017,0m0.109s
Thu Apr 6 21:34:01 EDT 2017,0m0.056s
Thu Apr 6 21:46:01 EDT 2017,0m0.066s
Thu Apr 6 21:58:01 EDT 2017,0m0.067s
Thu Apr 6 22:04:01 EDT 2017,0m0.065s
Thu Apr 6 22:12:01 EDT 2017,0m0.059s
Thu Apr 6 22:27:01 EDT 2017,0m0.103s
Thu Apr 6 22:34:01 EDT 2017,0m0.102s
Thu Apr 6 22:46:01 EDT 2017,0m0.065s
Thu Apr 6 22:58:01 EDT 2017,0m0.062s
Thu Apr 6 23:04:01 EDT 2017,0m0.060s
Thu Apr 6 23:12:01 EDT 2017,0m0.079s
Thu Apr 6 23:27:01 EDT 2017,0m0.050s
Thu Apr 6 23:34:01 EDT 2017,0m0.071s
Thu Apr 6 23:46:01 EDT 2017,0m0.057s
Thu Apr 6 23:58:02 EDT 2017,0m0.072s
Fri Apr 7 00:04:01 EDT 2017,0m0.063s
Fri Apr 7 00:12:01 EDT 2017,0m0.067s
Fri Apr 7 00:27:01 EDT 2017,0m0.060s
Fri Apr 7 00:34:01 EDT 2017,0m0.056s
Fri Apr 7 00:46:01 EDT 2017,0m0.067s
Fri Apr 7 00:58:01 EDT 2017,0m0.052s
Fri Apr 7 01:04:01 EDT 2017,0m0.070s
Fri Apr 7 01:12:01 EDT 2017,0m0.064s
Fri Apr 7 01:27:01 EDT 2017,0m0.073s
Fri Apr 7 01:34:01 EDT 2017,0m0.068s
Fri Apr 7 01:46:02 EDT 2017,0m0.061s
Fri Apr 7 01:58:01 EDT 2017,0m0.060s
Fri Apr 7 02:04:02 EDT 2017,0m0.058s
Fri Apr 7 02:12:02 EDT 2017,0m0.062s
Fri Apr 7 02:27:01 EDT 2017,0m0.008s
Fri Apr 7 02:34:01 EDT 2017,0m0.010s
Fri Apr 7 02:46:01 EDT 2017,0m0.011s
Fri Apr 7 02:58:01 EDT 2017,0m0.009s
Fri Apr 7 03:04:01 EDT 2017,0m0.008s
Fri Apr 7 03:12:01 EDT 2017,0m0.009s
Fri Apr 7 03:27:02 EDT 2017,0m0.008s
Fri Apr 7 03:34:01 EDT 2017,0m0.071s
Fri Apr 7 03:46:01 EDT 2017,0m0.053s
Fri Apr 7 03:58:01 EDT 2017,0m0.071s
Fri Apr 7 04:04:01 EDT 2017,0m0.075s
Fri Apr 7 04:12:01 EDT 2017,0m0.059s
Fri Apr 7 04:27:01 EDT 2017,0m0.057s
Fri Apr 7 04:34:01 EDT 2017,0m0.096s
Fri Apr 7 04:46:01 EDT 2017,0m0.068s
Fri Apr 7 04:58:01 EDT 2017,0m0.057s
Fri Apr 7 05:04:01 EDT 2017,0m0.058s
Fri Apr 7 05:12:01 EDT 2017,0m0.057s
Fri Apr 7 05:27:01 EDT 2017,0m0.075s
Fri Apr 7 05:34:01 EDT 2017,0m0.053s
Fri Apr 7 05:46:01 EDT 2017,0m0.087s
Fri Apr 7 05:58:01 EDT 2017,0m0.055s
Fri Apr 7 06:04:01 EDT 2017,0m0.056s
Fri Apr 7 06:12:01 EDT 2017,0m0.053s
Fri Apr 7 06:27:01 EDT 2017,0m0.052s
Fri Apr 7 06:34:01 EDT 2017,0m0.064s
Fri Apr 7 06:46:01 EDT 2017,0m0.076s
Fri Apr 7 06:58:02 EDT 2017,0m0.064s
Fri Apr 7 07:04:01 EDT 2017,0m0.078s
Fri Apr 7 07:12:01 EDT 2017,0m0.057s
Fri Apr 7 07:27:01 EDT 2017,0m0.055s
Fri Apr 7 07:34:01 EDT 2017,0m0.058s
Fri Apr 7 07:46:01 EDT 2017,0m0.054s
Fri Apr 7 07:58:01 EDT 2017,0m0.058s
Fri Apr 7 08:04:01 EDT 2017,0m0.055s
Fri Apr 7 08:12:01 EDT 2017,0m0.058s
Fri Apr 7 08:27:01 EDT 2017,0m0.038s
Fri Apr 7 08:34:01 EDT 2017,0m0.062s
Fri Apr 7 08:46:01 EDT 2017,0m0.075s
Fri Apr 7 08:58:02 EDT 2017,0m0.078s
Fri Apr 7 09:04:07 EDT 2017,0m5.142s
Fri Apr 7 09:12:01 EDT 2017,0m0.065s
Fri Apr 7 09:27:01 EDT 2017,0m0.064s
Fri Apr 7 09:34:01 EDT 2017,0m0.064s
Fri Apr 7 09:46:01 EDT 2017,0m0.063s
Fri Apr 7 09:58:02 EDT 2017,0m0.072s
Fri Apr 7 10:04:01 EDT 2017,0m0.065s
Fri Apr 7 10:12:01 EDT 2017,0m0.080s
Fri Apr 7 10:27:01 EDT 2017,0m0.078s
Fri Apr 7 10:34:01 EDT 2017,0m0.054s
Fri Apr 7 10:46:01 EDT 2017,0m0.064s
Fri Apr 7 10:58:01 EDT 2017,0m0.078s
Fri Apr 7 11:04:01 EDT 2017,0m0.066s
Fri Apr 7 11:12:01 EDT 2017,0m0.059s
Fri Apr 7 11:27:01 EDT 2017,0m0.066s
Fri Apr 7 11:34:02 EDT 2017,0m0.055s
Fri Apr 7 11:46:01 EDT 2017,0m0.056s
Fri Apr 7 11:58:01 EDT 2017,0m0.069s
Fri Apr 7 12:04:01 EDT 2017,0m0.055s
Fri Apr 7 12:12:01 EDT 2017,0m0.078s
Fri Apr 7 12:27:01 EDT 2017,0m0.059s
Fri Apr 7 12:34:01 EDT 2017,0m0.105s
Fri Apr 7 12:46:01 EDT 2017,0m0.057s
Fri Apr 7 12:58:01 EDT 2017,0m0.052s
Fri Apr 7 13:04:01 EDT 2017,0m0.061s
Fri Apr 7 13:12:02 EDT 2017,0m0.056s
Fri Apr 7 13:27:01 EDT 2017,0m0.071s
Fri Apr 7 13:34:01 EDT 2017,0m0.057s
Fri Apr 7 13:46:01 EDT 2017,0m0.060s
Fri Apr 7 13:58:01 EDT 2017,0m0.064s
Fri Apr 7 14:04:01 EDT 2017,0m0.064s
Fri Apr 7 14:12:01 EDT 2017,0m0.078s
Fri Apr 7 14:27:01 EDT 2017,0m0.074s
Fri Apr 7 14:34:01 EDT 2017,0m0.058s
Fri Apr 7 14:46:01 EDT 2017,0m0.067s
Fri Apr 7 14:58:01 EDT 2017,0m0.056s
Fri Apr 7 15:04:01 EDT 2017,0m0.067s
Fri Apr 7 15:12:02 EDT 2017,0m0.063s
Fri Apr 7 15:27:01 EDT 2017,0m0.060s
Fri Apr 7 15:34:01 EDT 2017,0m0.054s
Fri Apr 7 15:46:02 EDT 2017,0m0.068s
Fri Apr 7 15:58:01 EDT 2017,0m0.069s
Fri Apr 7 16:04:01 EDT 2017,0m0.076s
Fri Apr 7 16:12:01 EDT 2017,0m0.060s
Fri Apr 7 16:27:01 EDT 2017,0m0.065s
Fri Apr 7 16:34:02 EDT 2017,0m0.069s
Fri Apr 7 16:46:01 EDT 2017,0m0.075s
Fri Apr 7 16:58:01 EDT 2017,0m0.067s
Fri Apr 7 17:04:01 EDT 2017,0m0.067s
Fri Apr 7 17:12:01 EDT 2017,0m0.077s
Fri Apr 7 17:27:01 EDT 2017,0m0.061s
Fri Apr 7 17:34:01 EDT 2017,0m0.059s
Fri Apr 7 17:46:01 EDT 2017,0m0.058s
Fri Apr 7 17:58:01 EDT 2017,0m0.057s
Fri Apr 7 18:04:01 EDT 2017,0m0.055s
Fri Apr 7 18:12:01 EDT 2017,0m0.069s
Fri Apr 7 18:27:01 EDT 2017,0m0.054s
Fri Apr 7 18:34:01 EDT 2017,0m0.069s
Fri Apr 7 18:46:01 EDT 2017,0m0.072s
Fri Apr 7 18:58:01 EDT 2017,0m0.050s
Fri Apr 7 19:04:01 EDT 2017,0m0.048s
Fri Apr 7 19:12:01 EDT 2017,0m0.068s
Fri Apr 7 19:27:01 EDT 2017,0m0.149s
Fri Apr 7 19:34:01 EDT 2017,0m0.057s
Fri Apr 7 19:46:01 EDT 2017,0m0.062s
Fri Apr 7 19:58:01 EDT 2017,0m0.057s
Fri Apr 7 20:04:01 EDT 2017,0m0.058s
Fri Apr 7 20:12:01 EDT 2017,0m0.072s
Fri Apr 7 20:27:01 EDT 2017,0m0.078s
Fri Apr 7 20:34:01 EDT 2017,0m0.063s
Fri Apr 7 20:46:01 EDT 2017,0m0.063s
Fri Apr 7 20:58:01 EDT 2017,0m0.067s
Fri Apr 7 21:04:01 EDT 2017,0m0.068s
Fri Apr 7 21:12:01 EDT 2017,0m0.069s
Fri Apr 7 21:27:01 EDT 2017,0m0.071s
Fri Apr 7 21:34:01 EDT 2017,0m0.063s
Fri Apr 7 21:46:01 EDT 2017,0m0.075s
Fri Apr 7 21:58:01 EDT 2017,0m0.086s
Fri Apr 7 22:04:01 EDT 2017,0m0.071s
Fri Apr 7 22:12:01 EDT 2017,0m0.071s
Fri Apr 7 22:27:01 EDT 2017,0m0.062s
Fri Apr 7 22:34:01 EDT 2017,0m0.073s
Fri Apr 7 22:46:01 EDT 2017,0m0.067s
Fri Apr 7 22:58:01 EDT 2017,0m0.059s
Fri Apr 7 23:04:01 EDT 2017,0m0.073s
Fri Apr 7 23:12:01 EDT 2017,0m0.068s
Fri Apr 7 23:27:02 EDT 2017,0m0.059s
Fri Apr 7 23:34:01 EDT 2017,0m0.069s
Fri Apr 7 23:46:01 EDT 2017,0m0.060s
Fri Apr 7 23:58:01 EDT 2017,0m0.063s
Sat Apr 8 00:04:01 EDT 2017,0m0.081s
Sat Apr 8 00:12:01 EDT 2017,0m0.047s
Sat Apr 8 00:27:01 EDT 2017,0m0.070s
Sat Apr 8 00:34:02 EDT 2017,0m0.071s
Sat Apr 8 00:46:01 EDT 2017,0m0.056s
Sat Apr 8 00:58:01 EDT 2017,0m0.061s
Sat Apr 8 01:04:01 EDT 2017,0m0.050s
Sat Apr 8 01:12:01 EDT 2017,0m0.070s
Sat Apr 8 01:27:01 EDT 2017,0m0.064s
Sat Apr 8 01:34:01 EDT 2017,0m0.063s
Sat Apr 8 01:46:01 EDT 2017,0m0.067s
Sat Apr 8 01:58:01 EDT 2017,0m0.070s
Sat Apr 8 02:04:01 EDT 2017,0m0.063s
Sat Apr 8 02:12:02 EDT 2017,0m0.086s
Sat Apr 8 02:27:01 EDT 2017,0m0.067s
Sat Apr 8 02:34:01 EDT 2017,0m0.059s
Sat Apr 8 02:46:01 EDT 2017,0m0.050s
Sat Apr 8 02:58:01 EDT 2017,0m0.068s
Sat Apr 8 03:04:02 EDT 2017,0m0.066s
Sat Apr 8 03:12:01 EDT 2017,0m0.054s
Sat Apr 8 03:27:01 EDT 2017,0m0.050s
Sat Apr 8 03:34:01 EDT 2017,0m0.073s
Sat Apr 8 03:46:02 EDT 2017,0m0.066s
Sat Apr 8 03:58:01 EDT 2017,0m0.064s
Sat Apr 8 04:04:01 EDT 2017,0m0.070s
Sat Apr 8 04:12:01 EDT 2017,0m0.050s
Sat Apr 8 04:27:01 EDT 2017,0m0.066s
Sat Apr 8 04:34:01 EDT 2017,0m0.057s
Sat Apr 8 04:46:01 EDT 2017,0m0.059s
Sat Apr 8 04:58:01 EDT 2017,0m0.081s
Sat Apr 8 05:04:01 EDT 2017,0m0.075s
Sat Apr 8 05:12:01 EDT 2017,0m0.067s
Sat Apr 8 05:27:01 EDT 2017,0m0.071s
Sat Apr 8 05:34:01 EDT 2017,0m0.060s
Sat Apr 8 05:46:01 EDT 2017,0m0.102s
Sat Apr 8 05:58:01 EDT 2017,0m0.070s
Sat Apr 8 06:04:01 EDT 2017,0m0.077s
Sat Apr 8 06:12:01 EDT 2017,0m0.072s
Sat Apr 8 06:27:01 EDT 2017,0m0.067s
Sat Apr 8 06:34:01 EDT 2017,0m0.063s
Sat Apr 8 06:46:01 EDT 2017,0m0.070s
Sat Apr 8 06:58:01 EDT 2017,0m0.055s
Sat Apr 8 07:04:02 EDT 2017,0m0.066s
Sat Apr 8 07:12:01 EDT 2017,0m0.075s
Sat Apr 8 07:27:01 EDT 2017,0m0.068s
Sat Apr 8 07:34:01 EDT 2017,0m0.070s
Sat Apr 8 07:46:01 EDT 2017,0m0.068s
Sat Apr 8 07:58:01 EDT 2017,0m0.062s
Sat Apr 8 08:04:01 EDT 2017,0m0.077s
Sat Apr 8 08:12:01 EDT 2017,0m0.067s
Sat Apr 8 08:27:01 EDT 2017,0m0.057s
Sat Apr 8 08:34:01 EDT 2017,0m0.068s
Sat Apr 8 08:46:01 EDT 2017,0m0.063s
Sat Apr 8 08:58:01 EDT 2017,0m0.079s
Sat Apr 8 09:04:01 EDT 2017,0m0.071s
Sat Apr 8 09:12:01 EDT 2017,0m0.058s
Sat Apr 8 09:27:01 EDT 2017,0m0.065s
Sat Apr 8 09:34:01 EDT 2017,0m0.066s
Sat Apr 8 09:46:01 EDT 2017,0m0.079s
Sat Apr 8 09:58:01 EDT 2017,0m0.074s
Sat Apr 8 10:04:01 EDT 2017,0m0.060s
Sat Apr 8 10:12:01 EDT 2017,0m0.074s
Sat Apr 8 10:27:01 EDT 2017,0m0.130s
Sat Apr 8 10:34:01 EDT 2017,0m0.061s
Sat Apr 8 10:46:01 EDT 2017,0m0.055s
Sat Apr 8 10:58:01 EDT 2017,0m0.069s
Sat Apr 8 11:04:01 EDT 2017,0m0.061s
Sat Apr 8 11:12:01 EDT 2017,0m0.064s
Sat Apr 8 11:27:01 EDT 2017,0m0.097s
Sat Apr 8 11:34:01 EDT 2017,0m0.074s
Sat Apr 8 11:46:01 EDT 2017,0m0.069s
Sat Apr 8 11:58:01 EDT 2017,0m0.060s
Sat Apr 8 12:04:01 EDT 2017,0m0.069s
Sat Apr 8 12:12:01 EDT 2017,0m0.060s
Sat Apr 8 12:27:01 EDT 2017,0m0.070s
Sat Apr 8 12:34:01 EDT 2017,0m0.059s
Sat Apr 8 12:46:01 EDT 2017,0m0.068s
Sat Apr 8 12:58:01 EDT 2017,0m0.069s
Sat Apr 8 13:04:01 EDT 2017,0m0.055s
Sat Apr 8 13:12:02 EDT 2017,0m0.093s
Sat Apr 8 13:27:01 EDT 2017,0m0.073s
Sat Apr 8 13:34:01 EDT 2017,0m0.073s
Sat Apr 8 13:46:01 EDT 2017,0m0.059s
Sat Apr 8 13:58:01 EDT 2017,0m0.070s
Sat Apr 8 14:04:01 EDT 2017,0m0.062s
Sat Apr 8 14:12:01 EDT 2017,0m0.062s
Sat Apr 8 14:27:01 EDT 2017,0m0.065s
Sat Apr 8 14:34:01 EDT 2017,0m0.062s
Sat Apr 8 14:46:01 EDT 2017,0m0.065s
Sat Apr 8 14:58:01 EDT 2017,0m0.066s
Sat Apr 8 15:04:01 EDT 2017,0m0.055s
Sat Apr 8 15:12:01 EDT 2017,0m0.061s
Sat Apr 8 15:27:01 EDT 2017,0m0.063s
Sat Apr 8 15:34:01 EDT 2017,0m0.062s
Sat Apr 8 15:46:01 EDT 2017,0m0.054s
Sat Apr 8 15:58:01 EDT 2017,0m0.076s
Sat Apr 8 16:04:01 EDT 2017,0m0.076s
Sat Apr 8 16:12:01 EDT 2017,0m0.107s
Sat Apr 8 16:27:01 EDT 2017,0m0.071s
Sat Apr 8 16:34:02 EDT 2017,0m0.056s
Sat Apr 8 16:46:01 EDT 2017,0m0.049s
Sat Apr 8 16:58:01 EDT 2017,0m0.068s
Sat Apr 8 17:04:02 EDT 2017,0m0.060s
Sat Apr 8 17:12:01 EDT 2017,0m0.073s
Sat Apr 8 17:27:01 EDT 2017,0m0.070s
Sat Apr 8 17:34:01 EDT 2017,0m0.064s
Sat Apr 8 17:46:01 EDT 2017,0m0.070s
Sat Apr 8 17:58:01 EDT 2017,0m0.127s
Sat Apr 8 18:04:01 EDT 2017,0m0.071s
Sat Apr 8 18:12:02 EDT 2017,0m0.051s
Sat Apr 8 18:27:01 EDT 2017,0m0.119s
Sat Apr 8 18:34:01 EDT 2017,0m0.071s
Sat Apr 8 18:46:02 EDT 2017,0m0.066s
Sat Apr 8 18:58:01 EDT 2017,0m0.073s
Sat Apr 8 19:04:01 EDT 2017,0m0.082s
Sat Apr 8 19:12:01 EDT 2017,0m0.065s
Sat Apr 8 19:27:01 EDT 2017,0m0.060s
Sat Apr 8 19:34:01 EDT 2017,0m0.071s
Sat Apr 8 19:46:02 EDT 2017,0m0.063s
Sat Apr 8 19:58:01 EDT 2017,0m0.073s
Sat Apr 8 20:04:01 EDT 2017,0m0.065s
Sat Apr 8 20:12:01 EDT 2017,0m0.075s
Sat Apr 8 20:27:01 EDT 2017,0m0.073s
Sat Apr 8 20:34:01 EDT 2017,0m0.066s
Sat Apr 8 20:46:01 EDT 2017,0m0.055s
Sat Apr 8 20:58:01 EDT 2017,0m0.073s
Sat Apr 8 21:04:01 EDT 2017,0m0.083s
Sat Apr 8 21:12:02 EDT 2017,0m0.101s
Sat Apr 8 21:27:01 EDT 2017,0m0.075s
Sat Apr 8 21:34:01 EDT 2017,0m0.071s
Sat Apr 8 21:46:01 EDT 2017,0m0.052s
Sat Apr 8 21:58:01 EDT 2017,0m0.075s
Sat Apr 8 22:04:01 EDT 2017,0m0.055s
Sat Apr 8 22:12:01 EDT 2017,0m0.073s
Sat Apr 8 22:27:01 EDT 2017,0m0.076s
Sat Apr 8 22:34:01 EDT 2017,0m0.058s
Sat Apr 8 22:46:01 EDT 2017,0m0.061s
Sat Apr 8 22:58:01 EDT 2017,0m0.066s
Sat Apr 8 23:04:01 EDT 2017,0m0.063s
Sat Apr 8 23:12:01 EDT 2017,0m0.062s
Sat Apr 8 23:27:01 EDT 2017,0m0.058s
Sat Apr 8 23:34:01 EDT 2017,0m0.065s
Sat Apr 8 23:46:01 EDT 2017,0m0.062s
Sat Apr 8 23:58:01 EDT 2017,0m0.080s
Sun Apr 9 00:04:01 EDT 2017,0m0.061s
Sun Apr 9 00:12:01 EDT 2017,0m0.068s
Sun Apr 9 00:27:01 EDT 2017,0m0.069s
Sun Apr 9 00:34:01 EDT 2017,0m0.058s
Sun Apr 9 00:46:01 EDT 2017,0m0.069s
Sun Apr 9 00:58:01 EDT 2017,0m0.073s
Sun Apr 9 01:04:01 EDT 2017,0m0.057s
Sun Apr 9 01:12:01 EDT 2017,0m0.059s
Sun Apr 9 01:27:01 EDT 2017,0m0.075s
Sun Apr 9 01:34:02 EDT 2017,0m0.075s
Sun Apr 9 01:46:01 EDT 2017,0m0.070s
Sun Apr 9 01:58:01 EDT 2017,0m0.053s
Sun Apr 9 02:04:01 EDT 2017,0m0.068s
Sun Apr 9 02:12:01 EDT 2017,0m0.065s
Sun Apr 9 02:27:01 EDT 2017,0m0.066s
Sun Apr 9 02:34:01 EDT 2017,0m0.059s
Sun Apr 9 02:46:01 EDT 2017,0m0.071s
Sun Apr 9 02:58:01 EDT 2017,0m0.070s
Sun Apr 9 03:04:01 EDT 2017,0m0.067s
Sun Apr 9 03:12:01 EDT 2017,0m0.069s
Sun Apr 9 03:27:01 EDT 2017,0m0.064s
